"rNames.tag","x.0.m.theta","x.0.s.area","x.0.s.perimeter","x.0.s.radius.sd","x.0.s.radius.min","x.a.b.mad","x.a.b.q001","x.a.m.eccentricity","x.a.m.theta","x.Ba.b.mad","x.Ba.b.q001","x.Ba.b.q005","x.Ba.b.q05","x.Ba.b.q099","x.Ba.m.cx","x.Ba.m.cy","x.Ba.m.theta","x.Ba.h.asm.s1","x.Ba.h.cor.s1","x.Ba.h.sen.s1","x.Ba.h.f13.s1","x.Ba.h.asm.s2","x.Ba.h.cor.s2","x.Ba.h.idm.s2","x.Ba.h.f12.s2","h.asm.s1","h.f13.s1","h.var.s2","h.sen.s2","h.dva.s2"
"bspp",-1.18444311389793,18614,510,2.48007620343106,71.3528766521431,0.0406988235294118,0.32156862745098,0.352183279553326,-1.09901204942882,0.0699208078795131,-0.109590866373379,0.019124927937087,0.208246592427349,0.458025868552492,195.244547301199,189.285120688253,-1.08727945596486,0.0296216141188682,0.760463001967997,1.29701295315805,0.612726558634059,0.0200951402520056,0.361641293949849,0.431240985666783,0.0762221318765822,0.100575672651306,0.652528348926016,3.01356839394979,1.00403031509032,1.06903754191172
"snep",-0.212293269157135,75772,1043,7.4052201261514,136.604191244942,0.0697694117647058,0.313725490196078,0.192950016399302,-0.011630283589555,0.141933181332106,-0.562810222721401,-0.183396269396491,0.29094981506323,0.907134936281815,196.650276319391,182.883575781776,0.253841832526013,0.0178501764904677,0.771693747060241,1.54971587178239,0.652098476162476,0.0101264287831136,0.36160027697371,0.329999324953506,0.0823347674820067,0.0495273207104986,0.683753299282877,6.88390910529664,1.20886901893135,3.85976382680632
"bspp",-1.33695228252322,47212,825,3.44701822546211,114.544493168965,0.0523270588235294,0.274509803921569,0.357558594137509,-1.3142140575897,0.0582239985788617,-0.0656784756865403,0.0311416741126723,0.176559026540277,0.488999097626349,155.725697629501,146.769481115762,-1.29850533082682,0.0407925326646381,0.824068526185572,1.23416208955957,0.639186699428467,0.0278851609033017,0.515263947524247,0.482093251415401,0.104479627396183,0.0860243395038064,0.738559578216948,4.0353084068301,1.0857504499627,0.863608050346887
"iacu",-1.05867565082126,24835,1329,16.4095230457536,65.8465501222982,0.0523270588235294,0.32156862745098,0.393313438704583,-1.08252440615268,0.116277721064015,-0.557747808678799,-0.200500135538887,0.289825914310871,1.00115664994174,141.464927698882,122.528837485505,-1.04259479942178,0.0197403230251232,0.770553510684836,1.52680006434862,0.669501574159742,0.0119396988969388,0.366181109405254,0.35906705189005,0.105800506184675,0.0587262874276173,0.684252926314437,7.3558317271485,1.2159363353879,4.6371640407785
"bspp",0.231119107739236,26187,562,3.87020813989273,81.8908386375901,0.0406988235294118,0.23921568627451,0.441315437410183,0.244407293352774,0.0730145217531457,-0.217016243634768,-0.0816340027441882,0.164478658172329,0.441097556158403,133.015816247957,126.106491331225,0.212215067265345,0.037608672371261,0.827236315259945,1.26465679829321,0.659106835385079,0.0250190507402987,0.542531728582357,0.472518411224364,0.120450894330203,0.0950286914181731,0.679377514842231,3.57426751852198,1.05228221090133,1.24094280278026
"iacu",-0.510360089199671,45403,1781,18.6261004416315,79.5653368985048,0.0465129411764706,0.341176470588235,0.514393444494149,-0.505264469063426,0.1386971937906,-0.604097130340592,-0.143309999653666,0.290501858396069,1.01468981495426,165.223591162379,187.908118521349,-0.490006475317383,0.0135190703706837,0.759130211177338,1.5708503762861,0.639868138112886,0.00762571229880995,0.333072251590598,0.299512756108821,0.0722898671433196,0.0574422168010846,0.607426689796802,5.62599026990529,1.14036543927357,4.59505089983639
"bspp",0.231119107739243,26187,562,3.87020813989273,81.8908386375901,0.0406988235294118,0.23921568627451,0.441315437410182,0.244407293352766,0.0730145217531445,-0.217016243634768,-0.0816340027441872,0.164478658172329,0.441097556158402,155.015816247957,150.106491331225,0.212215067265344,0.037608672371261,0.827236315259945,1.26465679829321,0.659106835385079,0.0250190507402987,0.542531728582357,0.472518411224364,0.120450894330203,0.0950286914181731,0.679377514842231,3.57426751852198,1.05228221090133,1.24094280278026
"iacu",0.344200818424874,36305,1384,17.9864544797188,70.052943495106,0.0406988235294118,0.392156862745098,0.648618135935527,0.345634342765193,0.157307736869591,-0.567680564607258,-0.121533071785123,0.302441323757241,0.975960784960403,176.698811281037,154.862112981875,0.348971124450464,0.0114937785413548,0.772657203120246,1.60097268779295,0.639869990567143,0.00623342675393308,0.345734470294761,0.281222280478727,0.0656825642884805,0.0629124113047025,0.575871593729724,4.57376820782058,1.07688754125703,4.06338008216461
"bspp",0.798895884111987,49079,1081,28.3328079233126,59.506804825858,0.0348847058823529,0.247058823529412,0.650021867829074,0.774106727711715,0.0516446885400959,-0.184482006549414,-0.0319123209665845,0.173045814451583,0.448130937420761,185.759914374968,156.790974049037,0.779880550871712,0.0506899203505061,0.775505885492152,1.2111148905212,0.627989363156172,0.0357387343867824,0.408705715621812,0.500596942175937,0.104094162709188,0.120916210082276,0.688714207856527,3.14040229916644,0.993020949784053,0.919897980342554
"iacu",0.344200818424872,36305,1384,17.9864544797188,70.052943495106,0.0406988235294118,0.392156862745098,0.648618135935526,0.345634342765192,0.157307736869587,-0.567680564607258,-0.121533071785123,0.302441323757244,0.975960784960406,182.698811281037,154.862112981875,0.348971124450462,0.0114937785413548,0.772657203120246,1.60097268779295,0.639869990567143,0.00623342675393308,0.345734470294761,0.281222280478727,0.0656825642884805,0.0629124113047025,0.575871593729724,4.57376820782058,1.07688754125703,4.06338008216461
"iaca",-1.19507579717387,40362,1292,23.1366955938191,58.3292083561952,0.063955294117647,0.290196078431373,0.734189050139493,-1.18495962656274,0.195750387265199,-0.63804768584807,-0.255833598114674,0.291719083121683,0.957528981334107,144.265457438574,177.710604434007,-1.18427454650155,0.0163563340752836,0.768010755406625,1.60095266267827,0.62180473188616,0.00816849355957588,0.357629793540231,0.272389386481605,0.0578152526740221,0.0388430651543411,0.647740358020626,7.88111308360918,1.23827057512722,4.82974783094018
"bspp",1.54597415823471,23578,634,6.99991253352161,65.7588131116729,0.0930258823529412,0.294117647058824,0.394815883810255,1.49314658871646,0.126523582268153,-0.353784249126194,-0.106771940150577,0.259783164841251,0.643293946324807,136.449553256319,117.4226361371,1.40730613092743,0.0185662930071762,0.792358981361409,1.47373389175146,0.633183666579562,0.0107375824942519,0.413533445801442,0.336364745500271,0.0739577421146525,0.0422489056477964,0.724813135108869,6.87094540743638,1.23433468866829,2.24624924117596
"sppa",1.14366566803371,23762,2979,39.546028617222,13.8834543106745,0.0523270588235294,0.431372549019608,0.747259147098987,1.138647255482,0.111030877047295,-0.323579717461546,-0.0466667177023662,0.284056937839786,0.737401443735566,154.467887521887,233.633841501702,1.10500504610723,0.01483552412936,0.712596942902397,1.47579518886358,0.618332389262918,0.00922495552112027,0.328961697312623,0.339751475078299,0.0829105032670713,0.0532284781908033,0.645189563051552,5.04005536320235,1.16058453208994,2.77831439393939
"iacu",-0.520397499769708,31321,1051,12.5375853248012,63.0533936236959,0.0581411764705882,0.31843137254902,0.590408009753288,-0.526236933364643,0.185235738977725,-0.638056114845407,-0.180906553466301,0.292036329647464,0.970862773024931,149.329186301315,152.563154329789,-0.530763167860418,0.0121815403592048,0.770819578157114,1.60994683818347,0.626035059797236,0.00610067899901115,0.364189271251233,0.26020245982016,0.0578311599576612,0.041029184780133,0.604254960549481,6.32771125122268,1.18435296331184,4.70949153652228
"bspp",-0.4897773845048,20353,520,11.3360044880032,57.491745870127,0.063955294117647,0.203921568627451,0.717915271835028,-0.475399707579025,0.114972052664983,-0.417949096958902,-0.187342960005183,0.16999487385042,0.641706122191041,132.385475993133,121.697375700935,-0.427103979955139,0.0359063290207156,0.813577356578858,1.36422998155871,0.655819131248649,0.0222688179409831,0.493543197861302,0.410560629676576,0.10097061098608,0.0533233994047564,0.710048140721925,5.93220771417153,1.18308255156717,2.17507775659677
"iacu",1.49857638376037,20407,973,10.6821867378785,64.9940271935994,0.0581411764705882,0.349019607843137,0.43815025298272,1.50764009975179,0.17684655892051,-0.525486290606544,-0.194851961684204,0.275237711900236,0.873880266863399,164.768416856338,142.886742116421,1.4465416391801,0.0150253242082971,0.758341153245913,1.5696400485852,0.615026972349657,0.00758214957840969,0.341270364708108,0.271478254568108,0.0561685212271419,0.0441662325560351,0.603770128383958,5.59833330522186,1.16413469892544,3.9726349109103
"bspp",-0.0892460229731792,32100,700,10.217437890501,80.5575986737541,0.0581411764705882,0.211764705882353,0.576761219890088,-0.0734482912530301,0.113805616494188,-0.334221129285394,-0.152462104063769,0.173983039393107,0.597579499341526,150.955978980951,142.873121212078,-0.0650142213449831,0.0290654975874057,0.787590931350933,1.3763567367395,0.630051566924753,0.0169310263478451,0.42384037720065,0.383470401096016,0.0797327475576625,0.049547796632685,0.692806829018552,5.26553927274311,1.18836051423201,2.10042105929655
"iacu",-1.3965660292928,22549,849,11.4395533227588,66.5241900160126,0.0697694117647058,0.313725490196078,0.527617244079401,-1.38256360695942,0.176356172883919,-0.429883950224831,-0.177439211279664,0.282433415375082,0.921725720406177,162.198486835463,140.249803067453,-1.37206181556137,0.015529093572112,0.77930620281453,1.58235533453104,0.631479129036448,0.00853713722309368,0.381804764555473,0.283822978941334,0.0653054652796895,0.0366283665611781,0.661645808816074,7.67448324463327,1.24889783000429,4.16036959107127
"bspp",-1.00256867878741,80828,1079,15.7067620352585,111.485191551068,0.0232564705882353,0.2,0.561566343710484,-0.982705180418628,0.0407187849006709,-0.238634754233026,0.00892887728254354,0.123780035775364,0.29637569015592,231.287285913863,250.318659840933,-1.06724127506568,0.0711227751168662,0.774688734529129,1.0647074245537,0.592635581117148,0.0518535444703025,0.43659478164396,0.560885794125787,0.0892192871197187,0.181646227311773,0.634319960792343,2.35484637967492,0.844073061684609,0.597926281690493
"iacu",-0.885981476041122,24796,935,8.93492195454252,68.8380306658722,0.0465129411764707,0.325490196078431,0.40414387516122,-0.898208234172693,0.138367165119026,-0.420455041584308,-0.162684504487098,0.257369048951711,0.79379724298774,116.958715800802,124.033344525231,-0.970823852498282,0.0175256804691864,0.755350566231565,1.52038249010091,0.627545676411929,0.00963819468556171,0.325311584634975,0.31953584139888,0.0733725616315216,0.0584689130738804,0.586101930011514,4.48788109855157,1.09387112392784,3.04165631469979
"bspp",0.0325216509275307,30311,637,9.10991317207021,71.8271079778035,0.0523270588235295,0.192156862745098,0.52912971133155,0.0540889314084182,0.0773082901056914,-0.596319535204405,-0.153916247903006,0.129424122322624,0.465059622191567,145.972511277269,130.549364392903,0.125677275499043,0.036709905228995,0.789877021921457,1.25828071842168,0.641122549722034,0.0233960694998814,0.445892125914442,0.464627703942145,0.0989042800850155,0.0826291511243277,0.676378249488452,3.499590654557,1.04508876259619,1.33919951729686
"bspp",0.764768112172866,17248,474,7.65725260864035,60.3237629929864,0.0465129411764706,0.294117647058824,0.60546339743434,0.798931528774642,0.115850146339559,-0.469319400501138,-0.177281132968476,0.220683936206514,0.714270696382271,111.848173295386,121.332802347282,0.738088856438489,0.0244473383597355,0.78065037323469,1.43442683924217,0.634372087188691,0.0139970497747398,0.395334801358461,0.354230393412892,0.0808161432539637,0.0636367828493147,0.636838355792938,4.35727462028403,1.11478857419887,2.44626626269827
"bspp",-1.10471606469191,20202,536,5.27656510107593,69.8237681758711,0.0523270588235295,0.27843137254902,0.541660284354517,-1.12162934078829,0.0877432405782853,-0.188746026011743,-0.05161618814244,0.200136989689117,0.536862876920285,122.994593037085,124.580544360059,-1.10751304924264,0.0260642059504604,0.80527098805619,1.35078812585602,0.643989995112954,0.0166130822156889,0.463583784841116,0.403079694493222,0.0949511235195142,0.0696346373823158,0.68952849552478,4.06546508568205,1.10656654369639,1.46907971124236
"spps",-0.743744277732239,79284,2632,63.9177576188558,34.9615435840031,0.0523270588235294,0.372549019607843,0.889600417772974,-0.742623202739912,0.1165197247938,-0.36004545212268,-0.0792663583867081,0.276770192829339,0.728687068592984,336.10038401059,306.67032052767,-0.748488958574888,0.0137057005168553,0.755008624951312,1.497339071682,0.604980920627315,0.0084293800632355,0.325408187015468,0.305418323073877,0.0535291121333245,0.0639066842411588,0.598791128676716,4.06839934984692,1.08053787930632,2.29345547705923
"bspp",-0.281072649215126,36307,755,10.6190812619475,76.3902781673331,0.0639552941176471,0.250980392156863,0.488801372887837,-0.231940543216389,0.0973753223351277,-0.537000542174452,-0.138498463245123,0.192610222457225,0.642482196649405,158.379074710855,144.049287847971,-0.167829265083573,0.0255691128697812,0.786568280726749,1.3926442844696,0.648050378917297,0.0155487885639352,0.421977260577383,0.397989977863866,0.0921975591208859,0.0635782456104415,0.686302442168855,4.52722346661295,1.12562382950156,1.93068780105299
"bspp",-0.960734989807522,56980,905,11.5360532480919,106.640056287293,0.0523270588235295,0.203921568627451,0.450835909692395,-0.970292973147871,0.0763420406270629,-0.275748484356393,-0.0842362700738397,0.170775007327896,0.417625144835193,185.651289669984,195.067912206416,-0.969787379788753,0.0336524528497566,0.82882481227826,1.26959863588257,0.651206566779855,0.0226498004443708,0.548201060298502,0.458666728373384,0.110841720152038,0.0680441037011074,0.731027419718277,4.84436477217296,1.15898404969142,1.16927263994877
"bspp",-0.281072649215126,36307,755,10.6190812619475,76.3902781673331,0.0639552941176471,0.250980392156863,0.488801372887836,-0.23194054321639,0.0973753223351276,-0.537000542174454,-0.138498463245124,0.192610222457224,0.642482196649405,164.379074710855,150.049287847971,-0.167829265083568,0.0255691128697812,0.786568280726749,1.3926442844696,0.648050378917297,0.0155487885639352,0.421977260577383,0.397989977863866,0.0921975591208859,0.0635782456104415,0.686302442168855,4.52722346661295,1.12562382950156,1.93068780105299
"bspp",-0.0689374011094911,83406,1394,28.3926072434917,85.4245766007264,0.0465129411764706,0.219607843137255,0.500884912467717,-0.0682913917291075,0.0995126625493304,-0.438493619987523,-0.147714296723581,0.19270277537882,0.635976502188075,230.164255546729,204.073325776082,-0.136557002608321,0.0258621243455531,0.783275452785171,1.392335009776,0.638836287886412,0.0159804746418676,0.405560757770068,0.384639502194878,0.0834718699708953,0.0714393668592292,0.680588221877856,4.95290174288819,1.13606387960409,2.00794808225171
"bspp",-0.832148171455389,25654,632,12.1828355781884,76.3149618633335,0.116282352941176,0.231372549019608,0.702842154164825,-0.823628441926969,0.144775384393689,-0.427591096206396,-0.174337470757853,0.184878705896842,0.77293717546654,153.429867608057,141.61354163595,-0.758693774811666,0.0269827205472215,0.795437805999746,1.450672202581,0.630352433541432,0.0142758126608908,0.420868892374032,0.340671714928064,0.0710670893487339,0.0395225872786707,0.731864344187362,8.09357895422723,1.24602626404017,2.48250856641964
"bspp",0.272596349572188,42405,1097,32.0011743816553,61.164773708596,0.0639552941176471,0.203921568627451,0.738432456395129,0.25851082521402,0.147864225044321,-0.600017160574952,-0.259461939533996,0.182008838642595,0.659981812785057,178.282990623925,152.90009951714,0.164417676400592,0.0314017495641888,0.781496233223682,1.42699616674192,0.626003676772807,0.0175304317519151,0.408421440745985,0.348283523837119,0.0719070056449329,0.0451798482176378,0.659490944561163,5.42566060975618,1.17355863612282,2.6976043574665
"spsp",0.191362014728123,108078,4049,26.0479634517109,136.430954215367,0.034884705882353,0.568627450980392,0.315020531250987,0.269873788702984,0.070876688439148,-0.266927550467749,0.0556725281768895,0.410985184336957,0.834638074866791,233.784817909102,270.54910235913,0.339828034846959,0.0292132238527593,0.79794311997567,1.4208097053829,0.670434824757871,0.0208499788667797,0.431904224150589,0.415377947987071,0.113266274756182,0.105153130182159,0.635428297861508,5.00831685805809,1.02406796952385,2.10232141836948
"squa",0.352697751286385,62214,3851,29.3061477511875,83.106372730992,0.133724705882353,0.231372549019608,0.778736368466633,0.352442573652617,0.381378831143183,-0.783925613266436,-0.486114587239171,0.173611146680384,1.10639720853411,222.771969448516,207.182246765541,0.439324631294382,0.0744874718248776,0.803067964169068,1.50498124224265,0.588560249376549,0.0406862110384577,0.442293747053527,0.296834185899621,0.044973469622545,0.0122186289374471,0.675593225946718,14.8186124434704,1.43814783817899,8.39693998309383
"bspp",0.0734579490744899,43652,719,7.62014371884691,105.853771842058,0.0523270588235294,0.231372549019608,0.550507217543103,0.0704051753021257,0.0811471112396923,-0.278254658613098,-0.0671382805939436,0.182477103068851,0.436115425013324,163.915644399373,156.104966888036,0.0535705471736056,0.0294605991668274,0.830936814120027,1.30125921325102,0.656316827647731,0.0192986052248391,0.541561186405471,0.443705702940736,0.107729660484191,0.0708352031387607,0.708263474538788,4.07229725016269,1.1142164633282,1.14854979913151
"espp",0.381045052587862,14096,745,4.7448503488541,54.7875702358573,0.104654117647059,0.207647058823529,0.313090491030536,0.285680002986954,0.43031226990959,-0.943690278602322,-0.538981673138722,0.193038890155014,1.13797191563347,94.3102640731298,103.316084290029,0.0288547959161525,0.0644266078872649,0.715767904306926,1.54324285550772,0.509307569645504,0.0286702498008578,0.245679455489708,0.236424467914889,0.0189981526751413,0.0134744810506015,0.549548888751479,10.1292290813627,1.31272945621091,11.3143406837354
"iacu",-0.7127726999418,47154,1099,17.4305431053812,94.1326671936283,0.0523270588235294,0.384313725490196,0.669715075282311,-0.703296556816281,0.147651359604219,-0.571701032513976,-0.14908124436383,0.316863086528728,1.06016592165066,165.496774542094,185.858647841922,-0.677020066687193,0.012781136739405,0.776514315731733,1.59896680428388,0.661756675212805,0.00707405386571042,0.369235394863025,0.302446035044095,0.0832957424218018,0.0526582816564517,0.641963035698662,6.15220320836033,1.17446917768037,4.55791272003806
"ipat",1.49035126128541,57994,1248,15.9624384025485,96.3734659792855,0.0406988235294118,0.36078431372549,0.304530059862324,1.45541473986158,0.102484449309028,-0.473563049957622,-0.128123319667,0.293211585477302,0.872215936723523,209.038019926598,207.556064674621,1.4671250283162,0.027681778035006,0.789430711076363,1.50113911081552,0.688539855637919,0.0179700201927227,0.392033052729298,0.400672554214445,0.118636756696844,0.0993780925267249,0.661053941224276,4.84702499005361,1.08699555506006,3.13190146401333
"istr",0.693556461451209,22873,894,10.3833959966574,69.1787743273951,0.0523270588235294,0.345098039215686,0.465349825347856,0.691929234123809,0.148186098693895,-0.464490659284505,-0.172808436017353,0.27386156699029,0.835749759089972,115.586316395104,108.899830762572,0.715175597782727,0.017071266155429,0.752051018953796,1.54841462562692,0.639371564548382,0.00927708990526193,0.317322620652928,0.320656883929429,0.0779879292460284,0.0595334361315609,0.605981396680271,4.79669101013159,1.11330259285548,3.4183558811632
"espp",0.354296590117446,29979,1215,7.63535444545265,78.1359992680408,0.09884,0.286274509803922,0.500952477306896,0.354943125759229,0.24984075190726,-0.551555624797916,-0.228113545925128,0.229604458267459,0.966634779507951,145.12162490916,129.655506054268,0.36368183757198,0.0223118915019674,0.757612516757783,1.59357927067633,0.566171614038492,0.00976774683222555,0.338561442937817,0.227638232008358,0.0310226007662897,0.0195774078797074,0.647117183553482,9.27227845429386,1.31925227865325,5.75448916408669
"lmas",-0.977653590067295,71988,2335,30.1180682621029,78.6862013255896,0.0523270588235294,0.376470588235294,0.754974323266733,-0.978325978574326,0.15994002971051,-0.328851880301799,-0.0899965796908632,0.271199890453,0.783214659911068,208.993317473605,233.461998005594,-0.970609938545095,0.0101732538689086,0.748060113469395,1.56144852990331,0.576849652925371,0.00537796959616437,0.304947572084006,0.244036173072322,0.0332180221336238,0.0503563458466509,0.557343455784884,4.12497900103276,1.08670801082078,3.00797758880578
"nlab",1.21541572543318,24156,1937,19.3816042351372,57.8700747956398,0.0406988235294118,0.368627450980392,0.476981876082819,1.24793671721473,0.140401838304737,-0.462043892953704,-0.134000831558149,0.2786947752557,0.763895038394735,265.515461233545,192.428309115994,1.19226303117541,0.0155112120364929,0.79007810870024,1.53807523199424,0.646884905311661,0.0085987834927592,0.401282312975395,0.315472166237876,0.0740867578211911,0.0751794339256761,0.611098259610722,4.31491547080946,1.07017559682349,2.73597563666858
"poll",-1.57079366380965,93746,1118,14.8697229516164,139.122646419386,0.0697694117647058,0.380392156862745,0.594700315683316,1.56276362472002,0.228919048244977,-0.631208398951152,-0.246296313868657,0.302545521642136,1.1195985161481,162.832775607154,252.361346084871,1.56920445939737,0.0128709792254563,0.755775640978605,1.65715452019697,0.610047616519194,0.00576916405869777,0.320746787366299,0.239311037899002,0.0460260700983151,0.0319091594273651,0.600515134136908,6.57938648629543,1.21156566759783,6.31855385874599
