"rNames.tag","x.0.m.theta","x.0.s.area","x.0.s.perimeter","x.0.s.radius.sd","x.0.s.radius.min","x.a.b.mad","x.a.b.q001","x.a.m.eccentricity","x.a.m.theta","x.Ba.b.mad","x.Ba.b.q001","x.Ba.b.q005","x.Ba.b.q05","x.Ba.b.q099","x.Ba.m.cx","x.Ba.m.cy","x.Ba.m.theta","x.Ba.h.asm.s1","x.Ba.h.cor.s1","x.Ba.h.sen.s1","x.Ba.h.f13.s1","x.Ba.h.asm.s2","x.Ba.h.cor.s2","x.Ba.h.idm.s2","x.Ba.h.f12.s2","h.asm.s1","h.f13.s1","h.var.s2","h.sen.s2","h.dva.s2"
"bspp",0.0736710804169144,36360,642,13.008133491018,89.8432938717855,0.0406988235294118,0.2,0.690507770297543,0.0713603684861907,0.0791226522669812,-0.430874185344635,-0.183303972714228,0.147983844391696,0.455861209719445,169.511899642012,168.666758669734,0.0626171368410882,0.0378487884155715,0.808419258579868,1.26111312873913,0.6424304833332,0.0251686792304733,0.502475249786531,0.457911918444969,0.106849736173913,0.0848748668742757,0.67874741008678,4.36759169535469,1.07000284120997,1.40942948807365
"iacu",-0.256810580524874,27640,1162,16.0415752281407,53.1603232100703,0.0581411764705882,0.286274509803922,0.670415621617186,-0.259477335530486,0.2278587878532,-0.860525144078035,-0.384624301958129,0.307203191092683,1.15596557353989,118.808657904985,134.934996820386,-0.276577830602927,0.0164614581620769,0.765633078298032,1.64969611266583,0.627327378849351,0.00820918277539731,0.349587726972574,0.255758187881654,0.0578766651103808,0.0357056399791681,0.622038865734377,9.03585594017598,1.2508150802848,7.73220427695529
"ipat",-0.733997479367332,89225,1799,35.0569353040928,120.518513156432,0.0697694117647058,0.309803921568627,0.813829047985161,-0.729012859612617,0.214275724165098,-0.732500818081882,-0.31902136351914,0.288342003652407,1.23429066596455,254.84214810242,219.503430824183,-0.723897050030972,0.0185917887476587,0.798035134374855,1.61779104646378,0.668499088123271,0.00971188226868929,0.429358096849243,0.297358903709043,0.0830408488076469,0.0355651890177983,0.66689595176043,8.52879174785681,1.27678231906482,6.23385224634713
"istr",1.29146934620685,31728,1172,21.8342144461692,42.6927311651807,0.0523270588235294,0.372549019607843,0.602964762729784,1.28234314875532,0.144686012317582,-0.586899008576729,-0.167803898540102,0.305476479402094,1.00142101642272,138.401120856166,162.458865967895,1.26307266377708,0.0137936911617258,0.75884006834195,1.58001595905378,0.642015204125278,0.00763723009972285,0.328451576090857,0.297211650128604,0.0712012874111259,0.0525408443763468,0.622563789741437,5.74969897357071,1.15493849954389,4.44080375952034
"snep",-0.370237066649854,53161,820,6.99921963210673,109.877476325625,0.063955294117647,0.28078431372549,0.452028813873224,-0.344638918406567,0.169882062172016,-0.585250327848311,-0.236128310235621,0.262340464493596,0.858087875671396,162.569545782457,157.1616288309,-0.29935656820999,0.0189009140918547,0.779363877745298,1.5520201845511,0.634026241669527,0.0101675420808161,0.377329602101104,0.295611445594646,0.0647207764537751,0.0463909265561768,0.647325238837468,6.40144821770964,1.19857708753242,4.04576807286308
"spsp",0.198416775129877,88267,4189,31.4655000565735,99.3098660618924,0.0406988235294118,0.415686274509804,0.600820199289147,0.193382446428744,0.127503993465554,-0.596956014123336,-0.0850852404236308,0.328486895722837,1.00764263840536,228.728152369403,248.934002097539,0.159226252181512,0.0118623858220953,0.748313717735952,1.56958564050584,0.637994393877687,0.00716493892134279,0.319017686403057,0.299311277885181,0.0720118110538003,0.0615388887806777,0.602713461690642,5.31653415174762,1.11928635275948,4.26068536556742
"bspp",-1.10521242476986,59535,879,15.0178683179433,115.606449585385,0.0755835294117647,0.227450980392157,0.663111310198613,-1.0894225161838,0.0866741276313541,-0.277183293816914,-0.0699818919048776,0.172236745700537,0.571657035351049,193.773793235372,208.686663529305,-1.07361052599048,0.0259989475668884,0.798281159848609,1.34665482419402,0.639746998035657,0.0162715672616426,0.446316536638137,0.408328647553874,0.086774645922232,0.0548762410219854,0.741240255719314,5.80788839123347,1.19499544934531,1.50907545887152
"iacu",0.078518404924609,31315,1325,12.8294078591598,70.3146970331802,0.069769411764706,0.341176470588235,0.239686616610293,0.180908257388565,0.157352610919254,-0.455112880281659,-0.122877209105584,0.291808269681202,0.932010382721666,138.378659303142,144.192933121042,0.171744534661041,0.0132327139646948,0.805352842289086,1.58277600477661,0.659830407033445,0.00748776488854124,0.445585016772615,0.298397615304489,0.0796591087165889,0.0342765550246376,0.686663801619631,7.84396828152774,1.28311352389756,3.92164043683394
"ipat",-0.864118369032487,58789,1630,33.5925504576058,77.1868260994167,0.063955294117647,0.341176470588235,0.804178857393998,-0.868525874733891,0.197038194214956,-0.556993805500168,-0.200173993290757,0.296308114086778,1.04756286009843,190.397085959552,218.365451254521,-0.869801164896318,0.0142962585255924,0.787026604701226,1.61935381207609,0.640977243064994,0.00726272906567945,0.390445149674592,0.27112156808119,0.0635553616882244,0.0375271526954422,0.646010597443768,7.06343803895375,1.23187214771913,5.15547875019539
"lmas",-0.974320071596589,79760,2122,31.5895113884973,78.7079063271973,0.063955294117647,0.345098039215686,0.738557154092248,-0.977464635743632,0.174107013989799,-0.370865598626199,-0.114747727103988,0.271659468968403,0.782303940630339,216.907534771917,269.693528185785,-0.97434338500396,0.0111338058879283,0.758258350059323,1.57174521925676,0.582730320901288,0.00564257612388952,0.327748230195219,0.24069535660425,0.0337488824832747,0.0399120282763529,0.600431852938642,5.23682980564401,1.16547081392081,3.33436496873122
"istr",-1.21817732246612,35972,974,15.7494428148318,73.7551723924066,0.063955294117647,0.325490196078431,0.558641251027626,-1.21850905498448,0.176617900893093,-0.445838947983018,-0.150013845073883,0.280296126140488,0.84916660559933,140.441474383206,160.123894130846,-1.20602989785311,0.014266163329322,0.771430331638077,1.57600121980668,0.619236792606432,0.00759388027641717,0.367930798996045,0.278422835099137,0.0571620422024167,0.0400938095416635,0.64024303499406,6.68730386377757,1.21630412897536,3.79897302051122
"snep",0.741697359584782,58862,1111,14.2307811528339,96.9201859988185,0.0930258823529412,0.215686274509804,0.386226102505148,0.730759840355937,0.175130542851112,-0.511583742314937,-0.209222712382621,0.208421070075067,0.885915661516245,158.124661664407,173.58296515353,0.745371792545434,0.0247888764899304,0.763650211951038,1.51063867348658,0.614509307384757,0.0127913874946491,0.347269168320063,0.308077629096675,0.0574130514658473,0.0311808993694406,0.698960708721869,8.03477498934329,1.27937322625952,4.07548992547612
"spsp",0.434719942360485,45019,2650,26.4394684304121,80.232556544427,0.0406988235294116,0.341176470588235,0.628559202014797,0.427771240246321,0.108380513465632,-0.644387393034693,-0.11231096109175,0.301227874474544,0.944108846131932,239.954057648794,215.375637657653,0.424472987420241,0.0171522469770158,0.762259104595027,1.52658309020952,0.655624094177021,0.0108183627149966,0.332174103142827,0.344251991856317,0.087373559387694,0.0792299381480287,0.5959357319587,5.0449099120021,1.06348185443832,4.25136383685029
"bspp",0.201884493120839,42713,701,8.39470862663708,102.88424714506,0.0930258823529412,0.270588235294118,0.574908958371864,0.220751224939788,0.081499194767159,-0.381225406346836,-0.105604038379417,0.239832179594247,0.507623188418737,175.174452295731,134.497050120975,0.235142568755878,0.0289663410533165,0.802086004247615,1.33669246626971,0.648641530894667,0.0192452715565165,0.476878866590825,0.433386276231878,0.10179554891326,0.055342937691356,0.773694965224103,7.02982169629972,1.22653899701126,1.42434960121534
"iacu",0.451773733697353,35614,949,16.3393916892129,71.9613878005124,0.0348847058823528,0.435294117647059,0.708976921526886,0.455080014756217,0.10871620412531,-0.358191851427095,-0.0584227810111818,0.30070236517568,0.906572456319894,174.39713904628,123.571114988907,0.457065982995522,0.0165111306659453,0.778717850325441,1.52653417223163,0.660132354139048,0.0104891596190237,0.360555511206725,0.342254185203905,0.0881514629185865,0.0888302258659607,0.59401356401853,3.63906575344912,1.01805402041193,2.66748832010089
"ipat",-0.912355080219282,78494,1503,41.2102434496904,87.2527135863841,0.0523270588235294,0.32156862745098,0.850546272636461,-0.912611431417645,0.119437410261014,-0.450861009249696,-0.139553749279598,0.297349657344495,0.933221376881442,256.139757515971,273.46066079696,-0.918999897885845,0.0181797470131511,0.804971316437154,1.53033890188706,0.682135688342971,0.0110854735837056,0.438677462940131,0.361065245690271,0.102935398291272,0.0620537806811589,0.691314578179393,6.75983190610991,1.19661844048988,3.52455897389436
"istr",1.44534807766006,27755,678,5.31856406714777,80.2251845195903,0.0465129411764706,0.431372549019608,0.23425821810862,1.41060744578813,0.113520014638234,-0.171046504264605,0.0297035951780457,0.312043282231565,0.686311323381376,149.52313546659,121.995153387496,1.4282370028903,0.0124049922360011,0.811487187321528,1.49932688535119,0.644383786712786,0.00777099401778467,0.453721405994932,0.317051224443784,0.0687933017712947,0.0617648960860834,0.646224840656499,4.18890245714498,1.10644500182211,1.76641933588011
"snep",-0.185680304724742,51613,1190,28.1696681844989,66.9637467620427,0.0639552941176472,0.286274509803922,0.77685484893383,-0.17909398072454,0.181074082356777,-0.587610981367923,-0.213031263614001,0.268863910407544,0.921310503891882,228.500467329966,152.743524890637,-0.181197727499474,0.0151708096392303,0.743832565247042,1.57971423280045,0.597330059562689,0.00756677111392924,0.314364133280204,0.260933573876404,0.0453720973487715,0.0409077416358262,0.635187835883212,6.88640986472516,1.21813264886097,4.72792334535991
"spsp",0.41299681130731,47151,2036,22.5619104812762,80.6769773897521,0.0406988235294118,0.411764705882353,0.637495126606281,0.407906934493647,0.128955440631173,-0.444975409611165,-0.0847261494188948,0.298960477119944,0.841891879448603,216.786993690562,174.854252474726,0.370201347016461,0.0130586899166555,0.775973444828778,1.54854678526658,0.638544894192248,0.0075440936948608,0.349996799120632,0.304352629763816,0.0659889423325461,0.0742319868032348,0.586137869604367,3.94245629423759,1.04711757893968,2.88380010982976
"bspp",0.0737931092377099,36336,642,12.9585858011998,90.4938930149115,0.0406988235294118,0.2,0.690759104907756,0.0715483168598465,0.0790791762513274,-0.430913940969491,-0.183377090402954,0.147959026143142,0.455902922482013,137.535043763222,154.714417604796,0.0630333390748787,0.0378859019274671,0.809610381562106,1.26104775628535,0.642842108681043,0.0251668167724021,0.503386375098173,0.457960096416283,0.106862409152948,0.0849786549898343,0.678824503586467,4.36265058149099,1.06968042009262,1.40621249755798
"nlab",-1.18411933398518,60456,1682,22.5601747567435,60.5767140783511,0.034884705882353,0.474509803921569,0.634340694537534,-1.18418997166017,0.106831536895521,-0.230101157753242,0.0387793465785257,0.312328753735926,0.787193188197946,155.716771442479,159.178765726769,-1.18735682135254,0.0133672456586439,0.773670201955232,1.50934097604232,0.630299196853932,0.00847801228376015,0.349065479124351,0.317421389723488,0.0629265305767558,0.0924383372909111,0.562519629135303,3.19033320395525,0.989601829572259,2.24263042377174
"iacu",0.466741018493473,36154,1627,22.9387250115393,53.5981473136806,0.0523270588235294,0.325490196078431,0.459222413748454,0.472621010518271,0.198973508783815,-0.788305621634908,-0.313961026553113,0.296173072675152,1.13495253306092,142.907557750309,145.815044019812,0.465507579300312,0.0155434733395597,0.747958134027784,1.6335981387603,0.636137519155966,0.00775728806199055,0.304119970607869,0.278021996988389,0.0678874608319389,0.0457229789391051,0.610554942326776,7.26615144963919,1.19484669854541,7.22207595226512
"ipat",-0.198011880049361,140653,2334,37.2238957547826,140.633656649509,0.0406988235294118,0.364705882352941,0.737646218286264,-0.193772421901764,0.122025512021999,-0.536739136802554,-0.133873669585287,0.306288151606955,1.03512134467055,316.464081510579,219.805781316858,-0.194481781336329,0.0169260285543167,0.808994027117182,1.55738483303944,0.681902423088079,0.0102833617917517,0.446497030978803,0.346709780766048,0.0993102305547212,0.0663210054263553,0.658159763442399,5.93176789413971,1.15732068984745,3.86689714779602
"istr",1.37564316482692,44829,983,12.6050004876363,90.2942916035766,0.0755835294117646,0.325490196078431,0.626144068529842,1.36906113456145,0.173944226265335,-0.414544859782605,-0.132553997660705,0.255021885964111,0.858684074946143,143.402595882393,165.713082173406,1.3628657433303,0.0133121194353154,0.776967533695226,1.57448224695914,0.619959644125563,0.00696283735411476,0.377749606370875,0.273143251102246,0.0554751894713468,0.0349933796335436,0.657547581598835,6.4984542610638,1.2334781252406,3.61897744019952
"snep",-0.19943103351171,59500,1279,16.8608592264877,103.78008377761,0.0639552941176472,0.301960784313725,0.445203778082243,-0.149955112707963,0.158122717241739,-0.520280331806794,-0.183015818398108,0.273141760219813,0.855884967817858,168.049682833132,182.124865198119,-0.166109260074611,0.0153268150686292,0.747873267162918,1.55465816306039,0.605497820360723,0.00814624443420289,0.320409122696093,0.283755357647529,0.0546679693235167,0.0469524539496607,0.633336406287204,6.2295212919939,1.18542875016103,3.91033411298721
"bspp",-1.1047262997173,59382,910,15.0935945958,116.494300983244,0.0755835294117647,0.227450980392157,0.666870601370365,-1.08865660519463,0.086538350265051,-0.277480444910148,-0.0702327890354908,0.172051863784625,0.571113187202282,183.746391827928,204.784431284974,-1.07309650010221,0.0261163855643457,0.79926340428962,1.34547453548894,0.640178939853124,0.0163552965253334,0.449263895884038,0.409189948355091,0.0872257616733234,0.0551894087845699,0.740917850570838,5.75322981731528,1.19263248728993,1.46944690718134
"iacu",-0.00488917412281616,29195,1233,15.6645822741647,66.9890225152759,0.0406988235294118,0.419607843137255,0.553976311169235,-0.00965087981430863,0.115503892378508,-0.328355642251757,-0.0111045534183696,0.322977241042962,0.8471778489619,129.078416950954,142.99794733615,0.00116910055475569,0.013007260383149,0.804967073436289,1.53688713500707,0.654464050061585,0.00814300345511911,0.428411472361762,0.3162315743067,0.076691410854381,0.0725678776271526,0.616778109390548,4.34016721871423,1.07102348505955,2.43742255266419
"ipat",-0.660189943449135,53369,953,5.58148761919869,118.59133132164,0.0639552941176472,0.286274509803922,0.298139870597032,-0.565822606207787,0.181649375523428,-0.57001679933394,-0.225196064866669,0.282718065640472,0.932099663388813,192.840400270527,179.627388924751,-0.535643887141158,0.019324687058431,0.802862783861042,1.57126443624172,0.658408558506779,0.0108683227879684,0.445099129726305,0.306508796363183,0.0817733835694142,0.0386815203998926,0.67887339177866,8.83704619924347,1.26661050842695,4.34517226307888
"snep",-1.49553905566954,53261,1074,19.3349459971581,97.8732222662454,0.0930258823529412,0.254901960784314,0.692051612917258,-1.53470803872919,0.251364486076313,-0.609570521275603,-0.289841918218268,0.242164228486901,0.944392805274336,157.519997656002,220.04176468365,-1.55440245138788,0.0281807251258406,0.757014327127175,1.57181857301104,0.582974904606873,0.0131244562419473,0.327777504281724,0.251616377141743,0.0363934670715237,0.0251404057462871,0.654989364279246,8.74017570808386,1.29631219927355,5.27743338356191
"bspp",1.18016486436034,28162,599,2.49000221269725,89.703137406109,0.0290705882352941,0.270588235294118,0.342448828638353,1.16313874635906,0.0540715287004624,-0.143145886557735,-0.0297312481561727,0.156826772371292,0.388724284083215,123.540592640451,110.841099271296,1.24965715697511,0.048288127884267,0.825242190798423,1.18868543996185,0.641508449217126,0.0342933237992305,0.549379737545528,0.511347222191305,0.114674709125072,0.150137560451505,0.616616544574472,2.65209758014808,0.898231746666364,0.868712055507372
"iacu",0.043621233881466,30436,1314,21.3506960685404,61.8278854580904,0.0872117647058824,0.317647058823529,0.757854776715839,0.0485274018770982,0.32966310710032,-0.842500235612382,-0.417178947743683,0.308337559646918,1.24546570396212,148.091747630315,137.203762511984,0.0582734877054693,0.023907073219892,0.74687471361475,1.66174613539078,0.586071032618571,0.0104158385137234,0.304605687006087,0.228678461123201,0.03886099811004,0.0204030727017718,0.618028493347066,11.0414742826598,1.32792179010552,10.3644501712387
"poll",-0.0577884471716699,109362,1461,26.4280498032544,130.42189493427,0.063955294117647,0.388235294117647,0.676482187186039,-0.0552246362248044,0.20254839625184,-0.409293112452364,-0.143210350964936,0.288665983132743,0.910086173513216,280.861191489647,187.667573454086,-0.0554985138381231,0.0107047631958878,0.748368843734695,1.61901053017986,0.581532842583034,0.0049096550737335,0.291782664264823,0.228558675735039,0.0320864224990813,0.0362439622737548,0.575627375083382,5.18180214528102,1.15653298594581,4.26293896340392
"ipat",-1.18201559384432,84720,1452,34.1078739840546,77.2916564452438,0.0406988235294116,0.372549019607843,0.662807124658175,-1.17597982111721,0.0957764598625559,-0.272709825407514,-0.0260546878347906,0.286845523913799,0.783916935678422,224.300618971365,247.644273927231,-1.16113626939317,0.0193296618540755,0.803445569557127,1.47728899323669,0.667893176457118,0.0125485303439645,0.434493383006452,0.369432079165321,0.0947428953408365,0.0854525548611403,0.6446414859735,4.22464028643129,1.07047998745307,2.00021523634146
"bspp",-0.115980591476924,20087,571,4.99699107777776,68.8834445217699,0.0465129411764706,0.333333333333333,0.494005084209252,-0.16328920233683,0.0833009295046245,-0.107796204354675,-0.00117004685363285,0.22290546351621,0.449390798816644,112.010694457001,99.5542002066841,-0.158255269972947,0.0223322583143257,0.814727557976966,1.33679535853426,0.626143165131403,0.0149385933466897,0.494176218192002,0.387976913422247,0.0738255020906545,0.0740186765442218,0.662148229073615,3.42129512794085,1.06918692648384,1.21476168675924
"iacu",-0.866249895957363,25258,977,13.3098583740949,52.9244172524801,0.0581411764705882,0.411764705882353,0.322750046995012,-0.909790499171645,0.225738829754904,-0.509649240417733,-0.163706831666116,0.300941900367277,1.00280219808133,131.337687392546,140.727857302532,-1.12160456919121,0.012197947646678,0.771932309021188,1.64569081198217,0.610549378029404,0.00557494255014416,0.339750304965048,0.235731677043098,0.0469928033421948,0.0374400258650786,0.593492846196748,5.64448200051472,1.17108343968972,4.91129427125837
"ipat",-1.00150803660153,109908,1714,39.2238135010364,102.123513226833,0.0697694117647059,0.309803921568627,0.790643576508721,-1.00531855580353,0.141189032015685,-0.434255451955233,-0.147025390562682,0.255025672420786,0.86350115102064,248.961686975046,277.907764127346,-1.02281669969013,0.01776937934263,0.795655985184166,1.52672656312486,0.659971427848022,0.00997903021423927,0.4290141102955,0.332745770521507,0.0851694392683487,0.0406830935231789,0.69676202527833,6.25101412168986,1.23727707707262,3.03839666725039
"bspp",-0.204153940770002,40629,732,3.21775993970853,107.356149687131,0.0523270588235294,0.270588235294118,0.295369594988773,-0.279662303172204,0.0734577848004832,-0.121356871478159,0.010577437507165,0.182275322605743,0.451585227614706,160.563018338832,123.806496907119,-0.528720133092444,0.0280604159343857,0.808572334528127,1.29137094209749,0.628540236070762,0.0185451692977153,0.484224021887761,0.430170436549862,0.0819166515810416,0.0807465995871401,0.725416621335348,4.23343234120113,1.10163614414304,1.02210731414868
"iacu",1.48345228516329,25078,1182,13.1045242672253,67.9658894777008,0.0523270588235294,0.36078431372549,0.610018066277464,1.4726777339813,0.184988275065251,-0.608015357267935,-0.20524628201818,0.294307394137655,1.01501319206024,113.411804170076,127.116655672347,1.46400294042366,0.0128978946837597,0.734260651685824,1.61215973969658,0.607349568983503,0.00660178870781155,0.29096504544557,0.255997260739456,0.0544723494698277,0.0439341246243779,0.575415712500292,5.81794707280708,1.14599469321242,5.6389955808863
"bspp",-1.24244642380687,27202,593,4.5399074208461,83.4131206261242,0.0581411764705883,0.254901960784314,0.457073235823625,-1.25205330956843,0.105612785069608,-0.285411632529874,-0.0962930898964132,0.212943722133745,0.57757640216653,120.864054194972,119.472597180451,-1.24191191668129,0.0227995142294953,0.79815016727583,1.39728782917092,0.635156841151057,0.0138009620890448,0.439279646210859,0.369156168605517,0.0807373905921611,0.0607168471638998,0.705146568909253,4.82268789390591,1.15290329944248,1.6517094017094
"iacu",0.126934648834138,27271,1229,15.7686710006324,63.4286595556486,0.069769411764706,0.27843137254902,0.649421077115983,0.118619605374944,0.20542192803136,-0.75154598497751,-0.316456310403918,0.295492959267528,1.05256177947327,166.474101530846,148.770098896934,0.116922995794101,0.0169490163896107,0.770050878295167,1.61750058145369,0.628233374649674,0.0087686171109179,0.364320793044264,0.268157546289242,0.0617633407752321,0.0311386524180319,0.659561418530807,9.82660418294087,1.29792969419266,6.45750246417469
"bspp",0.959644431593742,24066,535,2.40745989373693,82.3543854352593,0.0581411764705883,0.235294117647059,0.225611679086739,0.809777157489138,0.0942148827766992,-0.529848166599074,-0.240767323332146,0.243371834653818,0.661272193715657,115.838683940521,126.784046350764,0.57547849691503,0.0347401973640704,0.792409585153845,1.38594778827099,0.667837959886009,0.0223203495219114,0.452622597739013,0.435035703241055,0.120080027235014,0.0631710824675576,0.740678995939547,7.87790627852213,1.22315845326199,2.48415388526396
"iacu",1.56544867861247,27003,878,12.095045779182,69.5515105873796,0.063955294117647,0.345098039215686,0.637320541804754,1.56948975816773,0.264161246073222,-0.687141335636704,-0.317081594157426,0.30287975243086,1.11737814956398,126.669078122512,132.810722424587,-1.56928978144831,0.0171592552694039,0.73677383429956,1.65553779778839,0.588072432980833,0.00708007733113331,0.274129809924245,0.224776764331556,0.0394493025901748,0.0299750223781547,0.576495874774307,6.98538511594765,1.20980779457611,7.46025056947608
